label,text,label_num,text_clean,text_length,word_count
ham,Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,0,great hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,122,24
spam,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,1,natalja f is inviting you to be her friend reply yes or no see her wwwsmsacunat stop send stop frnd to,136,22
ham,Where to get those?,0,where to get those,19,4
ham,"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park.",0,kind of just missed train cos of asthma attack nxt one in half hr so driving in not sure where to park,106,22
ham,Ball is moving a lot.will spin in last :)so very difficult to bat:),0,ball is moving a lotwill spin in last so very difficult to bat,67,13
ham,Haiyoh... Maybe your hamster was jealous of million,0,haiyoh maybe your hamster was jealous of million,51,8
ham,Can you please send me my aunty's number,0,can you please send me my auntys number,40,8
ham,I'm glad. You are following your dreams.,0,im glad you are following your dreams,40,7
ham,I've reached home finally...,0,ive reached home finally,28,4
spam,"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !",1,urgent important information for user today is your lucky day find out why log onto there is a fantastic surprise awaiting you,163,27
ham,"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)",0,wn u r hurt by d prsn who s close u do fight wit dem coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation gud eveb,152,33
ham,U can call now...,0,u can call now,17,4
ham,"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend.",0,science tells that chocolate will melt under the sunlight please dont walk under the sunlight bcozi dont want to loss a sweet friend,138,23
ham,Yes. I come to nyc for audiitions and am trying to relocate.,0,yes i come to nyc for audiitions and am trying to relocate,60,12
ham,I pocked you up there before,0,i pocked you up there before,28,6
ham,Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing,0,congrats thats great i wanted to tell you not to tell me your score cos it might make me relax but its motivating me so thanks for sharing,142,28
ham,I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-),0,i wud never mind if u dont miss me or if u dont need me but u wil really hurt me wen u need me amp u dont tell me take care,139,32
ham,Hey mr whats the name of that bill brison book the one about language and words ,0,hey mr whats the name of that bill brison book the one about language and words,80,16
ham,"Okay, good, no problem, and thanx!",0,okay good no problem and thanx,34,6
ham,"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less.",0,for you information ikea is spelled with all caps that is not yelling when you thought i had left you you were sitting on the bed among the mess when i came in i said we were going after you got home from class please dont try and bullshit me it makes me want to listen to you less,290,59
ham,Call me when u're done...,0,call me when ure done,25,5
ham,G.W.R,0,gwr,5,1
ham,You best watch what you say cause I get drunk as a motherfucker,0,you best watch what you say cause i get drunk as a motherfucker,63,13
spam,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA,1,kit strip you have been billed p netcollex ltd po box ig oja,74,15
spam,Please CALL 08712402578 immediately as there is an urgent message waiting for you,1,please call immediately as there is an urgent message waiting for you,81,13
spam,thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???,1,thesmszonecom lets you send free anonymous and masked messagesim sending this message from theredo you see the potential for abuse,138,20
ham,"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there.",0,erm woodland avenue somewhere do you get the parish magazine his telephone number will be in there,104,17
ham,Are there TA jobs available? Let me know please cos i really need to start working,0,are there ta jobs available let me know please cos i really need to start working,82,16
ham,Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.,0,aiyar hard type u later free then tell me then i call n scold n tell u,74,18
ham,Yup i'm free...,0,yup im free,15,3
ham,"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?",0,good good billy mates all gone just been jogging again did enjoy concert,77,13
ham,Yo come over carlos will be here soon,0,yo come over carlos will be here soon,37,8
ham,Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.,0,awww dat is sweet we can think of something to do he he have a nice time tonight ill probably txt u later cos im lonely xxx,129,28
ham,I guess it is useless calling u 4 something important.,0,i guess it is useless calling u something important,54,10
ham,Ha ha - had popped down to the loo when you hello-ed me. Hello!,0,ha ha had popped down to the loo when you helloed me hello,63,14
ham,He dint tell anything. He is angry on me that why you told to abi.,0,he dint tell anything he is angry on me that why you told to abi,66,15
ham,It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,0,it so happens that there r waxsto do wat you want she can come and ill get her medical insurance and shell be able to deliver and have basic care im currently shopping for the right medical insurance for her so just give me til friday morning thats when ill see the major person that can guide me to the right insurance,329,62
ham,I keep ten rs in my shelf:) buy two egg.,0,i keep ten rs in my shelf buy two egg,40,10
ham,"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?",0,i wasnt well babe i have swollen glands at my throat what did you end up doing,86,19
ham,Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.,0,is ur changes da report big cos ive already made changes da previous report,82,16
ham,Captain is in our room:),0,captain is in our room,24,5
ham,"I can't speak, bcaz mobile have problem. I can listen you but you cann't listen my voice. So i calls you later.",0,i cant speak bcaz mobile have problem i can listen you but you cannt listen my voice so i calls you later,111,22
ham,HIYA STU WOT U UP 2.IM IN SO MUCH TRUBLE AT HOME AT MOMENT EVONE HATES ME EVEN U! WOT THE HELL AV I DONE NOW? Y WONT U JUST TELL ME TEXT BCK PLEASE LUV DAN ,0,hiya stu wot u up im in so much truble at home at moment evone hates me even u wot the hell av i done now y wont u just tell me text bck please luv dan,156,37
ham,S...i will take mokka players only:),0,si will take mokka players only,36,6
ham,Are you still playing with gautham?,0,are you still playing with gautham,35,6
ham,Hey mr  and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish ,0,hey mr and i are going to the sea view and having a couple of gays i mean games give me a bell when ya finish,112,26
ham,"K, jason says he's gonna be around so I'll be up there around  &lt;#&gt;",0,k jason says hes gonna be around so ill be up there around ltgt,72,14
ham,Sorry . I will be able to get to you. See you in the morning.,0,sorry i will be able to get to you see you in the morning,61,15
ham,Aight well keep me informed,0,aight well keep me informed,27,5
ham,Am only searching for good dual sim mobile pa.,0,am only searching for good dual sim mobile pa,46,9
ham,That seems unnecessarily hostile,0,that seems unnecessarily hostile,32,4
ham,Dude got a haircut. Now its breezy up there,0,dude got a haircut now its breezy up there,43,9
spam,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",1,congrats mobile g videophones r yours call now videochat wid ur mates play java games dload polyh music noline rentl bx ip we pm,161,26
ham,1Apple/Day=No Doctor. 1Tulsi Leaf/Day=No Cancer. 1Lemon/Day=No Fat. 1Cup Milk/day=No Bone Problms 3 Litres Watr/Day=No Diseases Snd ths 2 Whom U Care..:-),0,appledayno doctor tulsi leafdayno cancer lemondayno fat cup milkdayno bone problms litres watrdayno diseases snd ths whom u care,154,21
ham,i thought we were doing a king of the hill thing there.,0,i thought we were doing a king of the hill thing there,55,12
ham,Nope i'll come online now..,0,nope ill come online now,27,5
ham,ALSO TELL HIM I SAID HAPPY BIRTHDAY,0,also tell him i said happy birthday,35,7
